place_id,name,link,main_category,categories,rating,reviews,address
ChIJ5eH24PcVkFQRwEQc1qmpn8E,A Pizza Mart,https://www.google.com/maps/place/A+Pizza+Mart/data=!4m7!3m6!1s0x549015f7e0f6e1e5:0xc19fa9a9d61c44c0!8m2!3d47.6159015!4d-122.3336294!16s%2Fg%2F11p111w0yv!19sChIJ5eH24PcVkFQRwEQc1qmpn8E?authuser=0&hl=en&rclk=1,Pizza restaurant,Pizza restaurant,3.5,220,"A Pizza Mart, 925 Stewart St, Seattle, WA 98101"
ChIJIVcUaO1DkFQRn7AjYpCx34E,Berry's BBQ,"https://www.google.com/maps/place/Berry's+BBQ/@47.4987674,-122.3544277,17z/data=!3m1!4b1!4m6!3m5!1s0x549043ed68145721:0x81dfb1906223b09f!8m2!3d47.4987674!4d-122.3544277!16s%2Fg%2F1v9gjp_m?authuser=0&entry=ttu",Barbecue restaurant,Barbecue restaurant,4.4,92,"Berry's BBQ, 11614 Ambaum Blvd SW B, Burien, WA 98146"
ChIJZeL-1C8VkFQRgKRoHIj9x1s,Toscana Pizzeria,"https://www.google.com/maps/place/Toscana+Pizzeria/@47.6244393,-122.3255402,17z/data=!3m1!4b1!4m6!3m5!1s0x5490152fd4fee265:0x5bc7fd881c68a480!8m2!3d47.6244393!4d-122.3255402!16s%2Fg%2F1ts_6971?authuser=0&entry=ttu",Pizza restaurant,Pizza restaurant,4.4,111,"Toscana Pizzeria, 601 Summit Ave E, Seattle, WA 98102"
ChIJGfZu0EUVkFQRBEQxemj83ig,Blue Water Taco Grill,"https://www.google.com/maps/place/Blue+Water+Taco+Grill/@47.6210669,-122.3510151,17z/data=!3m1!4b1!4m6!3m5!1s0x54901545d06ef619:0x28defc687a314404!8m2!3d47.6210669!4d-122.3510151!16s%2Fg%2F11dymnslj5?authuser=0&entry=ttu",Mexican restaurant,Mexican restaurant,2.8,125,"Blue Water Taco Grill, 305 Harrison St, Seattle, WA 98109"
ChIJkw2AIC9AkFQRW30K2VZW6sk,Club Sur,https://www.google.com/maps/place/Club+Sur/data=!4m7!3m6!1s0x5490402f20800d93:0xc9ea5656d90a7d5b!8m2!3d47.5775356!4d-122.334701!16s%2Fg%2F11b7hhww33!19sChIJkw2AIC9AkFQRW30K2VZW6sk?authuser=0&hl=en&rclk=1,Night club,Night club,3.5,158,"Club Sur, 2901 1st Ave S, Seattle, WA 98134"
ChIJhaDCuysVkFQR958SnPoDLoM,Harry's Bar,"https://www.google.com/maps/place/Harry's+Bar/@47.6237534,-122.3124503,17z/data=!3m1!4b1!4m6!3m5!1s0x5490152bbbc2a085:0x832e03fa9c129ff7!8m2!3d47.6237534!4d-122.3124503!16s%2Fg%2F11xq4wgzm?authuser=0&entry=ttu",Bar,Bar,4.7,317,"Harry's Bar, 514 15th Ave E, Seattle, WA 98112"
ChIJM5Wdp38NkFQRBF8q3dwy188,Rumi Restaurant,"https://www.google.com/maps/place/Rumi+Restaurant/@47.7057097,-122.1769862,17z/data=!3m1!4b1!4m6!3m5!1s0x54900d7fa79d9533:0xcfd732dcdd2a5f04!8m2!3d47.7057097!4d-122.1769862!16s%2Fg%2F1q69lv6lj?authuser=0&entry=ttu",Persian restaurant,Persian restaurant,4.1,389,"Rumi Restaurant, 11729 124th Ave NE, Kirkland, WA 98034"
ChIJN4kl51FrkFQRDvP_v5kTghg,Coffeeholic House,https://www.google.com/maps/place/Coffeeholic+House/data=!4m7!3m6!1s0x54906b51e7258937:0x18821399bffff30e!8m2!3d47.5571701!4d-122.2860293!16s%2Fg%2F11frns1g7f!19sChIJN4kl51FrkFQRDvP_v5kTghg?authuser=0&hl=en&rclk=1,Coffee shop,"Coffee shop, Cafe",4.6,659,"Coffeeholic House, 3700 S Hudson St, Seattle, WA 98118"
ChIJRRYhdMlqkFQRPsBYF8u9NwY,Mad Pizza,"https://www.google.com/maps/place/Mad+Pizza/@47.6103987,-122.3219387,17z/data=!3m1!4b1!4m6!3m5!1s0x54906ac974211645:0x637bdcb1758c03e!8m2!3d47.6103987!4d-122.3219387!16s%2Fg%2F1tcx6qgj?authuser=0&entry=ttu",Pizza restaurant,Pizza restaurant,4.1,308,"Mad Pizza, 1321 Madison St, Seattle, WA 98104"
ChIJb_F7YbgVkFQRbWwGfmPtcpk,The Walrus and the Carpenter,"https://www.google.com/maps/place/The+Walrus+and+the+Carpenter/@47.663525,-122.3802179,17z/data=!3m1!4b1!4m6!3m5!1s0x549015b8617bf16f:0x9972ed637e066c6d!8m2!3d47.663525!4d-122.3802179!16s%2Fg%2F1td2b0lh?authuser=0&entry=ttu",Oyster bar restaurant,"Oyster bar restaurant, Bar, Bar & grill, Seafood restaurant, Small plates restaurant",4.5,1862,"The Walrus and the Carpenter, 4743 Ballard Ave NW, Seattle, WA 98107"
ChIJK7TC6iATkFQRY2koUQW7cbM,Chopsticks Cuisine,"https://www.google.com/maps/place/Chopsticks+Cuisine/@47.6827434,-122.2908955,17z/data=!3m1!4b1!4m6!3m5!1s0x54901320eac2b42b:0xb371bb0551286963!8m2!3d47.6827434!4d-122.2908955!16s%2Fg%2F11gxf008_t?authuser=0&entry=ttu",Chinese restaurant,"Chinese restaurant, Asian restaurant, Tofu restaurant, Vegan restaurant, Vegetarian restaurant",4.5,286,"Chopsticks Cuisine, 7347 35th Ave NE Ste A, Seattle, WA 98115"
ChIJE4jaAAptkFQRCeka4cpRkOI,Teapot Vegetarian House,"https://www.google.com/maps/place/Teapot+Vegetarian+House/@47.6319274,-122.13666,17z/data=!3m1!4b1!4m6!3m5!1s0x54906d0a00da8813:0xe29051cae11ae909!8m2!3d47.6319274!4d-122.13666!16s%2Fg%2F1tdb8jz4?authuser=0&entry=ttu",Vegetarian restaurant,"Vegetarian restaurant, Asian fusion restaurant, Asian restaurant, Chinese restaurant, Kosher restaurant, Vegan restaurant",4.2,561,"Teapot Vegetarian House, 15230 NE 24th St Ste H, Redmond, WA 98052"
ChIJayun2rkVkFQRPSsPpReQOzc,Aoki Sushi & Grill,"https://www.google.com/maps/place/Aoki+Sushi+%26+Grill/@47.6248967,-122.3212522,17z/data=!3m1!4b1!4m6!3m5!1s0x549015b9daa72b6b:0x373b9017a50f2b3d!8m2!3d47.6248967!4d-122.3212522!16s%2Fg%2F11j5p_g4d1?authuser=0&entry=ttu",Restaurant,"Restaurant, Japanese restaurant, Sushi restaurant, Sushi takeaway",4.6,317,"Aoki Sushi & Grill, 621 Broadway E, Seattle, WA 98102"
ChIJa3tVF70VkFQRY0J98ZlVQ_g,Bay Cafe,"https://www.google.com/maps/place/Bay+Cafe/@47.6556946,-122.380396,17z/data=!3m1!4b1!4m6!3m5!1s0x549015bd17557b6b:0xf8435599f17d4263!8m2!3d47.6556946!4d-122.380396!16s%2Fg%2F1tj7w21f?authuser=0&entry=ttu",Traditional American restaurant,"Traditional American restaurant, Breakfast restaurant, Brunch restaurant, Diner, Restaurant",4.6,693,"Bay Cafe, 1900 W Nickerson St, Seattle, WA 98119"
ChIJ0ZAVeH0UkFQR_Ude2Bmp3IY,Subway,"https://www.google.com/maps/place/Subway/@47.6681022,-122.3009832,17z/data=!3m1!4b1!4m6!3m5!1s0x5490147d781590d1:0x86dca919d85e47fd!8m2!3d47.6681022!4d-122.3009832!16s%2Fg%2F1vwlnv3y?authuser=0&entry=ttu",Sandwich shop,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.5,77,"Subway, 5401 25th Ave NE, Seattle, WA 98105"
ChIJDfrPOk8VkFQRcU4MAd8ge_8,wa'z Seattle,"https://www.google.com/maps/place/wa'z+Seattle/@47.6180304,-122.3475682,17z/data=!3m1!4b1!4m6!3m5!1s0x5490154f3acffa0d:0xff7b20df010c4e71!8m2!3d47.6180304!4d-122.3475682!16s%2Fg%2F11hcyvdrvn?authuser=0&entry=ttu",Kaiseki restaurant,"Kaiseki restaurant, Fine dining restaurant, Kyoto style Japanese restaurant",4.7,270,"wa'z Seattle, 411 Cedar St, Seattle, WA 98121"
ChIJmxuTyQEVkFQRgT8FEpHkbKI,Sea Wolf Bakers,"https://www.google.com/maps/place/Sea+Wolf+Bakers/@47.6511098,-122.343198,17z/data=!3m1!4b1!4m6!3m5!1s0x54901501c9931b9b:0xa26ce49112053f81!8m2!3d47.6511098!4d-122.343198!16s%2Fg%2F11c51x9dw0?authuser=0&entry=ttu",Bakery,Bakery,4.7,1052,"Sea Wolf Bakers, 3617 Stone Way N Suite 101, Seattle, WA 98103"
ChIJrdfpSZ8VkFQRezJmPfIWMpY,Pagliacci Pizza,https://www.google.com/maps/place/Pagliacci+Pizza/data=!4m7!3m6!1s0x5490159f49e9d7ad:0x963216f23d66327b!8m2!3d47.6488109!4d-122.3785229!16s%2Fg%2F1hc2rc5hx!19sChIJrdfpSZ8VkFQRezJmPfIWMpY?authuser=0&hl=en&rclk=1,Pizza restaurant,"Pizza restaurant, Caterer, Pizza delivery, Pizza Takeout",4.4,342,"Pagliacci Pizza, 1614 W Dravus St, Seattle, WA 98119"
ChIJUVxiVb9qkFQR1tQa7tHDVus,Thanh Son Tofu and Bakery,"https://www.google.com/maps/place/Thanh+Son+Tofu+and+Bakery/@47.5986633,-122.3152163,17z/data=!3m1!4b1!4m6!3m5!1s0x54906abf55625c51:0xeb56c3d1ee1ad4d6!8m2!3d47.5986633!4d-122.3152163!16s%2Fg%2F1tdyqhbd?authuser=0&entry=ttu",Vietnamese restaurant,"Vietnamese restaurant, Deli, Restaurant, Tofu restaurant",4,532,"Thanh Son Tofu and Bakery, 1248 S King St, Seattle, WA 98144"
ChIJUVGWM0VAkFQRYBF7nOBwpxw,Luna Park Cafe,"https://www.google.com/maps/place/Luna+Park+Cafe/@47.570681,-122.371042,17z/data=!3m1!4b1!4m6!3m5!1s0x5490404533965151:0x1ca770e09c7b1160!8m2!3d47.570681!4d-122.371042!16s%2Fg%2F1tct8d_l?authuser=0&entry=ttu",Diner,"Diner, Breakfast restaurant, Brunch restaurant, Hamburger restaurant, Restaurant",4.5,2467,"Luna Park Cafe, 2918 SW Avalon Way, Seattle, WA 98126"
ChIJWVBFYDBrkFQRe3izcKdQSYg,Olympic Bar,"https://www.google.com/maps/place/Olympic+Bar/@47.6079956,-122.3338074,17z/data=!3m1!4b1!4m6!3m5!1s0x54906b3060455059:0x884950a770b3787b!8m2!3d47.6079956!4d-122.3338074!16s%2Fg%2F11r7knlv3l?authuser=0&entry=ttu",Restaurant,"Restaurant, Bar",4.4,148,"Olympic Bar, 411 University St, Seattle, WA 98101"
ChIJX-GRYhIVkFQR0pVAbeAeH-0,Hilltop Ale House,"https://www.google.com/maps/place/Hilltop+Ale+House/@47.6380685,-122.3570943,17z/data=!3m1!4b1!4m6!3m5!1s0x549015126291e15f:0xed1f1ee06d4095d2!8m2!3d47.6380685!4d-122.3570943!16s%2Fg%2F1vxfzw7d?authuser=0&entry=ttu",Bar,"Bar, Pub, Restaurant",4.5,422,"Hilltop Ale House, 2129 Queen Anne Ave N, Seattle, WA 98109"
ChIJCWY5dxIVkFQR3D_QE5SvDvY,Eden Hill Restaurant,"https://www.google.com/maps/place/Eden+Hill+Restaurant/@47.638705,-122.3571739,17z/data=!3m1!4b1!4m6!3m5!1s0x5490151277396609:0xf60eaf9413d03fdc!8m2!3d47.638705!4d-122.3571739!16s%2Fg%2F11bw46kjq1?authuser=0&entry=ttu",New American restaurant,"New American restaurant, Restaurant",4.6,454,"Eden Hill Restaurant, 2209 Queen Anne Ave N, Seattle, WA 98109"
ChIJ-5kgbAcVkFQR-LrLElZDigk,Elliott Bay Pizza Co,"https://www.google.com/maps/place/Elliott+Bay+Pizza+Co/@47.6376901,-122.3571132,17z/data=!3m1!4b1!4m6!3m5!1s0x549015076c2099fb:0x98a435612cbbaf8!8m2!3d47.6376901!4d-122.3571132!16s%2Fg%2F11vj9f_3r1?authuser=0&entry=ttu",Pizza restaurant,Pizza restaurant,3,2,"Elliott Bay Pizza Co, 2115 Queen Anne Ave N, Seattle, WA 98109"
ChIJ17sdmNVrkFQRpYPHuvhl89U,Ben & Esther's Vegan Delicatessen,"https://www.google.com/maps/place/Ben+%26+Esther's+Vegan+Delicatessen/@47.6138913,-122.3202887,17z/data=!3m1!4b1!4m6!3m5!1s0x54906bd5981dbbd7:0xd5f365f8bac783a5!8m2!3d47.6138913!4d-122.3202887!16s%2Fg%2F11scvn_210?authuser=0&entry=ttu",Vegan restaurant,"Vegan restaurant, Bagel shop, Cafe, Coffee shop",4.6,167,"Ben & Esther's Vegan Delicatessen, 907 E Pike St, Seattle, WA 98122"
ChIJNyxwhGUUkFQR4OgOQf_37lw,Salvatore Ristorante Italiano,"https://www.google.com/maps/place/Salvatore+Ristorante+Italiano/@47.6729681,-122.3172185,17z/data=!3m1!4b1!4m6!3m5!1s0x5490146584702c37:0x5ceef7ff410ee8e0!8m2!3d47.6729681!4d-122.3172185!16s%2Fg%2F1thtp8xb?authuser=0&entry=ttu",Italian restaurant,"Italian restaurant, Restaurant",4.6,323,"Salvatore Ristorante Italiano, 6100 Roosevelt Way NE, Seattle, WA 98115"
ChIJJTrAuOdDkFQRV_bnmWiVG5Q,Pizza Hut,"https://www.google.com/maps/place/Pizza+Hut/@47.5098569,-122.3545182,17z/data=!3m1!4b1!4m6!3m5!1s0x549043e7b8c03a25:0x941b956899e7f657!8m2!3d47.5098569!4d-122.3545182!16s%2Fg%2F1tgp0hk8?authuser=0&entry=ttu",Pizza delivery,"Pizza delivery, Chicken wings restaurant, Pizza restaurant, Pizza Takeout",3.6,254,"Pizza Hut, 1517 SW 104th St, Seattle, WA 98146"
ChIJR9EYf_dAkFQRLLICaK8K6_w,Ma'ono West Seattle,"https://www.google.com/maps/place/Ma'ono+West+Seattle/@47.5814296,-122.3856928,17z/data=!3m1!4b1!4m6!3m5!1s0x549040f77f18d147:0xfceb0aaf6802b22c!8m2!3d47.5814296!4d-122.3856928!16s%2Fg%2F1hdz816y5?authuser=0&entry=ttu",Hawaiian restaurant,"Hawaiian restaurant, Fried chicken takeaway",4.4,970,"Ma'ono West Seattle, 4210 SW Admiral Way Ste A, Seattle, WA 98116"
ChIJUwprHm0UkFQRJWFF9o1RHNs,Shelter Lounge Greenlake,"https://www.google.com/maps/place/Shelter+Lounge+Greenlake/@47.680204,-122.3253626,17z/data=!3m1!4b1!4m6!3m5!1s0x5490146d1e6b0a53:0xdb1c518df6456125!8m2!3d47.680204!4d-122.3253626!16s%2Fg%2F11bt_kp5jn?authuser=0&entry=ttu",Lounge,"Lounge, American restaurant, Restaurant",4.1,1059,"Shelter Lounge Greenlake, 7110 East Green Lake Dr N, Seattle, WA 98115"
ChIJGVVVhmVAkFQRpqe7kNp5bJY,Arthur's,"https://www.google.com/maps/place/Arthur's/@47.5825166,-122.3867094,17z/data=!3m1!4b1!4m6!3m5!1s0x5490406586555519:0x966c79da90bba7a6!8m2!3d47.5825166!4d-122.3867094!16s%2Fg%2F11c714y6p9?authuser=0&entry=ttu",Restaurant,"Restaurant, Bar",4.4,496,"Arthur's, 2311 California Ave SW, Seattle, WA 98116"
ChIJS33m0bkVkFQRBY2Rc9Wlwhc,Mike's Chili Parlor,"https://www.google.com/maps/place/Mike's+Chili+Parlor/@47.6628417,-122.3757751,17z/data=!3m1!4b1!4m6!3m5!1s0x549015b9d1e67d4b:0x17c2a5d573918d05!8m2!3d47.6628417!4d-122.3757751!16s%2Fg%2F1w4f7t63?authuser=0&entry=ttu",Restaurant,Restaurant,4.2,540,"Mike's Chili Parlor, 1447 NW Ballard Way, Seattle, WA 98107"
ChIJo85ZwgFtkFQRDxARsVnWFtU,Wildflour Gluten Free Bakery,"https://www.google.com/maps/place/Wildflour+Gluten+Free+Bakery/@47.6285257,-122.1589556,17z/data=!3m1!4b1!4m6!3m5!1s0x54906d01c259cea3:0xd516d659b111100f!8m2!3d47.6285257!4d-122.1589556!16s%2Fg%2F124stfqhn?authuser=0&entry=ttu",Bakery,Bakery,4.7,192,"Wildflour Gluten Free Bakery, 13600 NE 20th St Suite B, Bellevue, WA 98005"
ChIJe56wZIFEkFQR1h2a9bQx41s,El Pique Peruvian & Mexican Restaurant,"https://www.google.com/maps/place/El+Pique+Peruvian+%26+Mexican+Restaurant/@47.4726552,-122.3475881,17z/data=!3m1!4b1!4m6!3m5!1s0x5490448164b09e7b:0x5be331b4f59a1dd6!8m2!3d47.4726552!4d-122.3475881!16s%2Fg%2F1td64_yk?authuser=0&entry=ttu",Peruvian restaurant,"Peruvian restaurant, Latin American restaurant, Mexican restaurant, Restaurant",3.8,731,"El Pique Peruvian & Mexican Restaurant, 14445 Ambaum Blvd SW, Burien, WA 98166"
ChIJR78Nn4dskFQRf3ZKVCx5Qgc,Pokeworks,"https://www.google.com/maps/place/Pokeworks/@47.6125167,-122.2013326,17z/data=!3m1!4b1!4m6!3m5!1s0x54906c879f0dbf47:0x742792c544a767f!8m2!3d47.6125167!4d-122.2013326!16s%2Fg%2F11fy1dtjcs?authuser=0&entry=ttu",Restaurant,Restaurant,4.1,283,"Pokeworks, 222 Bellevue Way NE, Bellevue, WA 98004"
ChIJL8fZ0i1AkFQR2ZliyiZh4vU,SODO Deli,"https://www.google.com/maps/place/SODO+Deli/@47.5746559,-122.3338763,17z/data=!3m1!4b1!4m6!3m5!1s0x5490402dd2d9c72f:0xf5e26126ca6299d9!8m2!3d47.5746559!4d-122.3338763!16s%2Fg%2F1tfny8vb?authuser=0&entry=ttu",Sandwich shop,"Sandwich shop, Deli, Takeout Restaurant",4.7,172,"SODO Deli, 3228 1st Ave S, Seattle, WA 98134"
ChIJoxc87HgUkFQR0XIL3iu1798,Zouave Restaurant,"https://www.google.com/maps/place/Zouave+Restaurant/@47.6756482,-122.2988058,17z/data=!3m1!4b1!4m6!3m5!1s0x54901478ec3c17a3:0xdfefb52bde0b72d1!8m2!3d47.6756482!4d-122.2988058!16s%2Fg%2F12qgqxrjt?authuser=0&entry=ttu",Italian restaurant,"Italian restaurant, Restaurant",4.7,461,"Zouave Restaurant, 2615 NE 65th St, Seattle, WA 98115"
ChIJ1ZAAIsxqkFQRwl_IZfnlRJc,General Porpoise,https://www.google.com/maps/place/General+Porpoise/data=!4m7!3m6!1s0x54906acc220090d5:0x9744e5f965c85fc2!8m2!3d47.6130396!4d-122.3188644!16s%2Fg%2F11bwndmwyf!19sChIJ1ZAAIsxqkFQRwl_IZfnlRJc?authuser=0&hl=en&rclk=1,Donut shop,"Donut shop, Coffee shop, Pastry shop",4.4,865,"General Porpoise, 1020 E Union St, Seattle, WA 98122"
ChIJ--L6NtNqkFQR28XtOJxSxL4,Bakery Nouveau,https://www.google.com/maps/place/Bakery+Nouveau/data=!4m7!3m6!1s0x54906ad336fae2fb:0xbec4529c38edc5db!8m2!3d47.619506!4d-122.3129019!16s%2Fg%2F12hpnzxtr!19sChIJ--L6NtNqkFQR28XtOJxSxL4?authuser=0&hl=en&rclk=1,Bakery,"Bakery, Cafe",4.6,1473,"Bakery Nouveau, 137 15th Ave E, Seattle, WA 98112"
ChIJZ7KzdYZskFQRWm-Zjb9OF64,MIX Poke Bar,"https://www.google.com/maps/place/MIX+Poke+Bar/@47.6156752,-122.2020908,17z/data=!3m1!4b1!4m6!3m5!1s0x54906c8675b3b267:0xae174ebf8d996f5a!8m2!3d47.6156752!4d-122.2020908!16s%2Fg%2F11c59vt3kd?authuser=0&entry=ttu",Hawaiian restaurant,"Hawaiian restaurant, Poke bar, Restaurant, Seafood restaurant",4.3,209,"MIX Poke Bar, 403 Bellevue Square, Bellevue, WA 98004"
ChIJy3b6fiJDkFQRiECPJGgDXNY,Juba Restaurant & Cafe,"https://www.google.com/maps/place/Juba+Restaurant+%26+Caf%C3%A9/@47.4751932,-122.2840475,17z/data=!3m1!4b1!4m6!3m5!1s0x549043227efa76cb:0xd65c0368248f4088!8m2!3d47.4751932!4d-122.2840475!16s%2Fg%2F1q5bmllld?authuser=0&entry=ttu",East African restaurant,East African restaurant,4.5,1254,"Juba Restaurant & Cafe, 14223 Tukwila International Blvd, Tukwila, WA 98168"
ChIJJ0ipIABtkFQR393hjooyMxw,Caspian Bellevue,"https://www.google.com/maps/place/Caspian+Bellevue/@47.6263037,-122.1569433,17z/data=!3m1!4b1!4m6!3m5!1s0x54906d0020a94827:0x1c33328a8ee1dddf!8m2!3d47.6263037!4d-122.1569433!16s%2Fg%2F1tjjp1xb?authuser=0&entry=ttu",Persian restaurant,Persian restaurant,4,719,"Caspian Bellevue, 1806 136th Pl NE, Bellevue, WA 98005"
ChIJHVQ7VkcVkFQRqX1RPUYV9DQ,Citizen Collective,"https://www.google.com/maps/place/Citizen+Collective/@47.6256943,-122.3459624,17z/data=!3m1!4b1!4m6!3m5!1s0x54901547563b541d:0x34f415463d517da9!8m2!3d47.6256943!4d-122.3459624!16s%2Fg%2F1vg4jhfg?authuser=0&entry=ttu",Cafe,"Cafe, Bar, Beer garden, Cocktail bar",4.2,1370,"Citizen Collective, 706 Taylor Ave N, Seattle, WA 98109"
ChIJr4z_70kVkFQRbGYag_u6UEw,Tutta Bella Neapolitan Pizzeria - South Lake Union,"https://www.google.com/maps/place/Tutta+Bella+Neapolitan+Pizzeria+-+South+Lake+Union/@47.6183191,-122.3380788,17z/data=!3m1!4b1!4m6!3m5!1s0x54901549efff8caf:0x4c50bafb831a666c!8m2!3d47.6183191!4d-122.3380788!16s%2Fg%2F1thbwc25?authuser=0&entry=ttu",Pizza restaurant,"Pizza restaurant, Bar, Espresso bar, Italian restaurant, Neapolitan restaurant",4.2,860,"Tutta Bella Neapolitan Pizzeria - South Lake Union, 2200 Westlake Ave #112, Seattle, WA 98121"
ChIJ8aR476kVkFQRhVOhSKfTWgg,Norm's Kitchen & Bar,"https://www.google.com/maps/place/Norm's+Kitchen+%26+Bar/@47.652034,-122.3528409,17z/data=!3m1!4b1!4m6!3m5!1s0x549015a9ef78a4f1:0x85ad3a748a15385!8m2!3d47.652034!4d-122.3528409!16s%2Fg%2F1tczdlxw?authuser=0&entry=ttu",American restaurant,"American restaurant, Bar, Restaurant",4.3,842,"Norm's Kitchen & Bar, 460 N 36th St, Seattle, WA 98103"
ChIJE9H5tvkTkFQRnQq6L1v-MbI,Ban Hua Sai,"https://www.google.com/maps/place/Ban+Hua+Sai/@47.6969376,-122.3172945,17z/data=!3m1!4b1!4m6!3m5!1s0x549013f9b6f9d113:0xb231fe5b2fba0a9d!8m2!3d47.6969376!4d-122.3172945!16s%2Fg%2F11gbxc7cb2?authuser=0&entry=ttu",Thai restaurant,Thai restaurant,4.5,181,"Ban Hua Sai, 9400 Roosevelt Way NE, Seattle, WA 98115"
ChIJ1ZGt8LxqkFQREMksSF7yQKI,Pho Hoa + Jazen Tea (Weller),"https://www.google.com/maps/place/Ph%E1%BB%9F+H%C3%B2a+%2B+Jazen+Tea+(Weller)/@47.5977357,-122.3255079,17z/data=!3m1!4b1!4m6!3m5!1s0x54906abcf0ad91d5:0xa240f25e482cc910!8m2!3d47.5977357!4d-122.3255079!16s%2Fg%2F1tczq1vl?authuser=0&entry=ttu",Vietnamese restaurant,"Vietnamese restaurant, Bubble tea store, Noodle shop, Pho restaurant, Southeast Asian restaurant, Tea house",4.2,368,"Pho Hoa + Jazen Tea (Weller), 618 S Weller St, Seattle, WA 98104"
ChIJpxPXFmYVkFQRuKwPGwj33Ek,Fuji Bakery-Elliott/Interbay,"https://www.google.com/maps/place/Fuji+Bakery-Elliott%2FInterbay/@47.628317,-122.3702293,17z/data=!3m1!4b1!4m6!3m5!1s0x5490156616d713a7:0x49dcf7081b0facb8!8m2!3d47.628317!4d-122.3702293!16s%2Fg%2F1q5bsslyx?authuser=0&entry=ttu",Bakery,Bakery,4.7,734,"Fuji Bakery-Elliott/Interbay, 1030 Elliott Ave W, Seattle, WA 98119"
ChIJff9vhMtqkFQRJVtZm4Yi6Gk,Saint John's Bar and Eatery,"https://www.google.com/maps/place/Saint+John's+Bar+and+Eatery/@47.613873,-122.322571,17z/data=!3m1!4b1!4m6!3m5!1s0x54906acb846fff7d:0x69e822869b595b25!8m2!3d47.613873!4d-122.322571!16s%2Fg%2F1hc12jth9?authuser=0&entry=ttu",New American restaurant,"New American restaurant, Brunch restaurant, Cocktail bar, Gastropub",4.3,479,"Saint John's Bar and Eatery, 719 E Pike St, Seattle, WA 98122"
ChIJafv-To9skFQRgmBRCwO4S4c,Paddy Coynes Irish Pub,"https://www.google.com/maps/place/Paddy+Coynes+Irish+Pub/@47.6172359,-122.2008846,17z/data=!3m1!4b1!4m6!3m5!1s0x54906c8f4efefb69:0x874bb8030b516082!8m2!3d47.6172359!4d-122.2008846!16s%2Fg%2F1vg4jhl5?authuser=0&entry=ttu",Irish pub,"Irish pub, Bar, Breakfast restaurant, Restaurant",4.3,1264,"Paddy Coynes Irish Pub, 5046, 700 Bellevue Way NE #100, Bellevue, WA 98004"
ChIJt2IuMOpBkFQRElOMlWJ-574,Star Brass Works Lounge,"https://www.google.com/maps/place/Star+Brass+Works+Lounge/@47.5505057,-122.3183706,17z/data=!3m1!4b1!4m6!3m5!1s0x549041ea302e62b7:0xbee77e62958c5312!8m2!3d47.5505057!4d-122.3183706!16s%2Fg%2F11b75j_h98?authuser=0&entry=ttu",Lounge,"Lounge, Bar",4.6,800,"Star Brass Works Lounge, 5813 Airport Way S, Seattle, WA 98108"
ChIJjd9Q6kVrkFQR6ozUrAwrNHA,Southpaw,"https://www.google.com/maps/place/Southpaw/@47.6031184,-122.3073747,17z/data=!3m1!4b1!4m6!3m5!1s0x54906b45ea50df8d:0x70342b0cacd48cea!8m2!3d47.6031184!4d-122.3073747!16s%2Fg%2F11vlc6vj5n?authuser=0&entry=ttu",Apartment building,Apartment building,5,1,"Southpaw, 162 19th Ave, Seattle, WA 98122"
ChIJ9SkOAusSkFQRH1ho03tioGs,DERU,"https://www.google.com/maps/place/DERU/@47.68202,-122.1941601,17z/data=!3m1!4b1!4m6!3m5!1s0x549012eb020e29f5:0x6ba0627bd368581f!8m2!3d47.68202!4d-122.1941601!16s%2Fg%2F1v_z40j0?authuser=0&entry=ttu",Restaurant,"Restaurant, American restaurant, Caterer, Coffee shop, Pizza restaurant",4.5,2054,"DERU, 723 9th Ave, Kirkland, WA 98033"
ChIJJ7e5_AcVkFQRr_2IfnRk_Uo,Byen Bakeri,https://www.google.com/maps/place/Byen+Bakeri/data=!4m7!3m6!1s0x54901507fcb9b727:0x4afd64747e88fdaf!8m2!3d47.6493144!4d-122.3570152!16s%2Fg%2F1yfprr_0m!19sChIJJ7e5_AcVkFQRr_2IfnRk_Uo?authuser=0&hl=en&rclk=1,Bakery,"Bakery, Coffee shop, Takeout Restaurant, Pastry shop, Restaurant, Sandwich shop, Scandinavian restaurant",4.7,981,"Byen Bakeri, 15 Nickerson St, Seattle, WA 98109"
ChIJmefIILJqkFQR9OltKPbbCbo,The Grill From Ipanema,"https://www.google.com/maps/place/The+Grill+From+Ipanema/@47.6134872,-122.3474655,17z/data=!3m1!4b1!4m6!3m5!1s0x54906ab220c8e799:0xba09dbf6286de9f4!8m2!3d47.6134872!4d-122.3474655!16s%2Fg%2F1hhwdn5m3?authuser=0&entry=ttu",Brazilian restaurant,"Brazilian restaurant, Banquet hall, Bar, Buffet restaurant, Cocktail bar, Takeout Restaurant, Sandwich shop, South American restaurant, Steak house",4.4,2161,"The Grill From Ipanema, 2313 1st Ave, Seattle, WA 98121"
