,Unnamed: 0_google,Name,Main Tag,Tags_google,Rating_google,Num Reviews_google,Address_google,Zip Code,Neighborhood_google,Street Name,Unnamed: 0_tripadvisor,index,Rating_tripadvisor,Num Reviews_tripadvisor,Address_tripadvisor,Marquee,Distribution_x,Cost_x,Tags_tripadvisor,Neighborhood_tripadvisor,Unnamed: 0,Address,Rating,Num Reviews,Cost_y,Tags,Distribution_y,Neighborhood
960,1384.0,Lucky's Pho,Vietnamese restaurant,"Vietnamese restaurant, Asian restaurant, Bubble tea store, Pho restaurant, Sandwich shop",4.7,723.0,"Lucky's Pho, 3414 Fremont Ave N, Seattle, WA 98103",98103.0,Fremont/Wallingford,"Fremont Ave N,",1009.0,1009.0,4.5,23.0,"3414 Fremont Ave N, Seattle, WA 98103-8812","#633 of 2,182 Restaurants in Seattle","[14, 5, 3, 0, 0]",$,AsianVietnameseVegetarian Friendly,Fremont/Wallingford,987.0,"3414 Fremont Ave N, Seattle, WA 98103-8812",4.0,354.0,$$,"['Vietnamese', 'Noodles', 'Sandwiches']","['17', '27', '52', '90', '168']",Fremont/Wallingford
961,1385.0,Tat's Deli,Cafe,"Cafe, Deli, Restaurant",3.7,66.0,"Metropolitan Cafe & Deli, 404-420 Dexter Ave N, Seattle, WA 98109",98109.0,Queen Anne/South Lake Union,"Dexter Ave N,",,,,,,,,,,,,,,,,,,
962,1386.0,Caffe Umbria,Coffee shop,Coffee shop,4.5,337.0,"Caffe Umbria, 1201 Westlake Ave N, Seattle, WA 98109",98109.0,Queen Anne/South Lake Union,"Westlake Ave N,",,,,,,,,,,,,,,,,,,
963,1387.0,Taco Del Mar,Mexican restaurant,"Mexican restaurant, Fast food restaurant",4.1,327.0,"Taco Del Mar - Northgate, 11016 8th Ave NE, Seattle, WA 98125",98125.0,Northgate,"8th Ave NE,",3416.0,3417.0,2.5,3.0,"11016 8th Ave NE, Seattle, WA 98125","#2,104 of 2,182 Restaurants in Seattle","[0, 0, 2, 1, 0]",,Mexican,Northgate,3309.0,"11016 8th Ave NE, Seattle, WA 98125",2.6,58.0,$,"['Mexican', 'Tex-Mex', 'Fast Food']","['18', '11', '9', '14', '6']",Northgate
964,1388.0,U:Don Fresh Japanese Noodle Station,Udon noodle restaurant,"Udon noodle restaurant, Caterer, Cold noodle restaurant, Japanese restaurant, Delivery Restaurant, Noodle shop, Soup restaurant, Tempura restaurant",4.4,703.0,"U:Don, 1640 12th Ave, Seattle, WA 98122",98122.0,Capitol Hill,"12th Ave,",,,,,,,,,,,,,,,,,,
965,1389.0,Reuben's Brews,Brewery,Brewery,4.7,894.0,"Reuben's Brews - The Ballard Taproom, 5010 14th Ave NW, Seattle, WA 98107",98107.0,Ballard,"14th Ave NW,",,,,,,,,,,,,,,,,,,
966,1391.0,Kin Len Thai Night Bites,Thai restaurant,Thai restaurant,4.5,315.0,"Kin Dee, 2301 E Madison St, Seattle, WA 98112",98112.0,Capitol Hill,"E Madison St,",,,,,,,,,,,,,,,,,,
967,1393.0,The Highliner Public House,Seafood restaurant,"Seafood restaurant, American restaurant, Marina, Pub",4.3,597.0,"Highliner Public House, 3909 18th Ave W, Seattle, WA 98119",98119.0,Other,"18th Ave W,",,,,,,,,,,,,,,,,,,
968,1394.0,Lake Thai Cuisine,Thai restaurant,Thai restaurant,4.2,136.0,"Lake Thai Cuisine, 11425 Rainier Ave S, Seattle, WA 98178",98178.0,Other,"Rainier Ave S,",1944.0,1944.0,4.0,15.0,"11425 Rainier Ave S, Seattle, WA 98178-3954","#1,178 of 2,182 Restaurants in Seattle","[5, 5, 4, 1, 0]",$$ - $$$,AsianThai,Other,1884.0,"11425 Rainier Ave S, Seattle, WA 98178-3954",4.2,134.0,$$,['Thai'],"['11', '4', '6', '34', '79']",Other
969,1395.0,McDonald's,Fast food restaurant,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.2,2533.0,"McDonald's, 1530 3rd Ave, Seattle, WA 98101",98101.0,Downtown,"3rd Ave,",3523.0,3524.0,2.0,26.0,"1530 3rd Ave, Seattle, WA 98101",#302 of 302 Quick Bites in Seattle,"[2, 1, 1, 6, 11]",$,Quick BitesFast Food,Downtown,3415.0,"1530 3rd Ave, Seattle, WA 98101",2.1,126.0,$$,"['Fast Food', 'Burgers', 'Coffee & Tea']","['66', '18', '19', '7', '16']",Downtown
970,1397.0,McDonald's,Fast food restaurant,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.2,1125.0,"McDonald's, 2580 SW Barton St, Seattle, WA 98126",98126.0,Other,"SW Barton St,",,,,,,,,,,,,,,,,,,
971,1404.0,Havana,Cocktail bar,"Cocktail bar, Bar, Social club",3.6,328.0,"Havana, 1010 E Pike St, Seattle, WA 98122",98122.0,Capitol Hill,"E Pike St,",3517.0,3518.0,1.0,2.0,"1010 E Pike St, Seattle, WA 98122-3819","#2,178 of 2,182 Restaurants in Seattle","[0, 0, 0, 0, 2]",,CaribbeanCuban,Capitol Hill,3409.0,"1010 E Pike St, Seattle, WA 98122-3819",3.1,320.0,Unclaimed,"['Lounges', 'Dance Clubs']","['60', '56', '62', '84', '58']",Capitol Hill
972,1405.0,Hounds Tooth Public House,Sports bar,"Sports bar, American restaurant, Bar & grill, Cocktail bar, Pub",4.5,326.0,"Hounds Tooth Public House, 8551 Greenwood Ave N # 5, Seattle, WA 98103",98103.0,Fremont/Wallingford,Greenwood Ave N,,,,,,,,,,,,,,,,,,
973,1407.0,Mandarin Gate,Chinese restaurant,"Chinese restaurant, Asian restaurant, Takeout Restaurant",3.8,259.0,"Mandarin Gate, 10000 Aurora Ave N #14, Seattle, WA 98133",98133.0,Bitter Lake,Aurora Ave N,,,,,,,,,,,,,,,,,,
974,1408.0,Yen Wor Village,Chinese restaurant,Chinese restaurant,4.0,258.0,"Yen Wor Village, 2300 California Ave SW, Seattle, WA 98116",98116.0,Other,"California Ave SW,",3511.0,3512.0,2.0,13.0,"2300 California Ave SW, Seattle, WA 98116-2403","#2,173 of 2,182 Restaurants in Seattle","[1, 1, 3, 1, 7]",$$ - $$$,ChineseAsian,Other,3403.0,"2300 California Ave SW, Seattle, WA 98116-2403",2.7,166.0,$$,"['Chinese', 'Karaoke']","['61', '22', '22', '22', '39']",Other
975,1416.0,Bonjour Vietnam,Vietnamese restaurant,Vietnamese restaurant,4.0,69.0,"Bonjour Vietnam, 4509 California Ave SW, Seattle, WA 98116",98116.0,Other,"California Ave SW,",,,,,,,,,,,,,,,,,,
976,1417.0,Walla Walla Farms Cafe and Catering,Cafe,Cafe,3.5,22.0,"Walla Walla Farms Cafe and Catering, 601 Union St #224a, Seattle, WA 98101",98101.0,Downtown,Union St,,,,,,,,,,,,,,,,,,
977,1420.0,Local Pho,Vietnamese restaurant,Vietnamese restaurant,4.4,612.0,"Local Pho, 2230 3rd Ave, Seattle, WA 98121",98121.0,Belltown,"3rd Ave,",682.0,682.0,4.0,61.0,"2230 3rd Ave, Seattle, WA 98121-2019","#434 of 2,182 Restaurants in Seattle","[22, 22, 9, 2, 1]",$,AsianVietnameseSoups,Belltown,668.0,"2230 3rd Ave, Seattle, WA 98121-2019",4.1,512.0,Unclaimed,"['Vietnamese', 'Sandwiches', 'Noodles']","['19', '26', '57', '173', '237']",Belltown
978,1421.0,Eastern Cafe,Cafe,"Cafe, Bar, Sandwich shop, Wine bar",4.5,311.0,"Eastern Cafe, 510 Maynard Ave S, Seattle, WA 98104",98104.0,Chinatown,"Maynard Ave S,",1520.0,1520.0,4.5,11.0,"510 Maynard Ave S, Seattle, WA 98104-2919",#88 of 225 Coffee & Tea in Seattle,"[6, 5, 0, 0, 0]",$$ - $$$,Cafe,Chinatown,1480.0,"510 Maynard Ave S, Seattle, WA 98104-2919",4.1,249.0,$,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']","['8', '16', '26', '81', '118']",Chinatown
979,1422.0,Jazz Alley,Live music venue,"Live music venue, Jazz club, Night club, Restaurant",4.8,2734.0,"Dimitriou's Jazz Alley, 2033 6th Ave, Seattle, WA 98121",98121.0,Belltown,"6th Ave,",221.0,221.0,4.5,207.0,"2033 6th Ave, Seattle, WA 98121-2573","#147 of 2,182 Restaurants in Seattle","[112, 60, 19, 6, 4]",$$ - $$$,American,Belltown,218.0,"2033 6th Ave, Seattle, WA 98121-2573",4.0,487.0,$$$,"['Jazz & Blues', 'Music Venues']","['23', '40', '59', '167', '198']",Belltown
980,1423.0,Hot Cakes,Dessert restaurant,"Dessert restaurant, Cake shop, Chocolate shop, Restaurant",4.5,1428.0,"Hot Cakes Ballard, 5427 Ballard Ave NW, Seattle, WA 98107",98107.0,Ballard,"Ballard Ave NW,",198.0,198.0,4.5,162.0,"5427 Ballard Ave NW, Seattle, WA 98107-4052",#17 of 112 Desserts in Seattle,"[95, 39, 19, 5, 1]",$$ - $$$,DessertAmerican,Ballard,195.0,"5427 Ballard Ave NW, Seattle, WA 98107-4052",4.1,1429.0,$$,"['Bakeries', 'Coffee & Tea', 'Patisserie/Cake Shop']","['49', '82', '201', '456', '641']",Ballard
981,1425.0,Sea Wolf Bakers,Cocktail bar,Cocktail bar,4.8,149.0,"Baker's, 6408 32nd Ave NW, Seattle, WA 98107",98107.0,Ballard,"32nd Ave NW,",,,,,,,,,,,,,,,,,,
982,1426.0,La Vaca Mexican Restaurant,Mexican restaurant,Mexican restaurant,4.4,82.0,"La Vaca, 1429 1st Ave, Seattle, WA 98101",98101.0,Downtown,"1st Ave,",1549.0,1549.0,4.0,14.0,"1429 1st Ave, Seattle, WA 98101-2017","#961 of 2,182 Restaurants in Seattle","[5, 5, 2, 0, 0]",$,Mexican,Downtown,1507.0,"1429 1st Ave, Seattle, WA 98101-2017",4.2,103.0,Unclaimed,"['Mexican', 'Food Stands']","['5', '3', '8', '42', '45']",Downtown
983,1427.0,Madrona Arms,Pub,"Pub, Bar, Bar & grill, Family restaurant, Live music venue",4.3,392.0,"Madrona Arms, 1138 34th Ave, Seattle, WA 98122",98122.0,Capitol Hill,"34th Ave,",2976.0,2977.0,3.5,11.0,"1138 34th Ave, Seattle, WA 98122-5139","#1,816 of 2,182 Restaurants in Seattle","[2, 4, 3, 1, 1]",$$ - $$$,BarPub,Capitol Hill,2880.0,"1138 34th Ave, Seattle, WA 98122-5139",3.6,110.0,$$,"['Irish Pub', 'Irish']","['15', '16', '13', '21', '45']",Capitol Hill
984,1429.0,Monorail Espresso,Espresso bar,Espresso bar,4.7,224.0,"Monorail Espresso, 2120 Westlake Ave, Seattle, WA 98121",98121.0,Belltown,"Westlake Ave,",1653.0,1653.0,5.0,5.0,"2120 Westlake Ave, Seattle, WA 98121-2717",#95 of 225 Coffee & Tea in Seattle,"[5, 0, 0, 0, 0]",,AmericanCafe,Belltown,1605.0,"2120 Westlake Ave, Seattle, WA 98121-2717",4.5,78.0,Unclaimed,['Coffee & Tea'],"['1', '4', '3', '15', '55']",Belltown
985,1430.0,Cafe Arta & Pub at Third Place,Greek restaurant,Greek restaurant,4.4,318.0,"Cafe Arta & Pub at Third Place, 6504 20th Ave NE, Seattle, WA 98115",98115.0,Other,"20th Ave NE,",3180.0,3181.0,3.5,17.0,"6504 20th Ave NE, Seattle, WA 98115-6944","#1,954 of 2,182 Restaurants in Seattle","[5, 5, 2, 2, 3]",$$ - $$$,BarPubVegetarian Friendly,Other,3079.0,"6504 20th Ave NE, Seattle, WA 98115-6944",3.9,77.0,,"['Greek', 'Mediterranean', 'Sandwiches']","['13', '5', '5', '4', '50']",Other
986,1431.0,Milano Pizza and Pasta,Pizza restaurant,"Pizza restaurant, Takeout Restaurant",3.6,142.0,"Milano Pizza & Pasta, 405 NE 45th St, Seattle, WA 98105",98105.0,University District,"NE 45th St,",2463.0,2463.0,3.5,29.0,"405 NE 45th St, Seattle, WA 98105-6135","#1,493 of 2,182 Restaurants in Seattle","[10, 6, 4, 5, 4]",$$ - $$$,ItalianPizza,University District,2393.0,"405 NE 45th St, Seattle, WA 98105-6135",2.5,242.0,$$,"['Pizza', 'Italian']","['106', '34', '15', '44', '43']",University District
987,1432.0,Fonté Café - Seattle,Fried chicken takeaway,"Fried chicken takeaway, Restaurant",4.3,848.0,"Bok a Bok Chicken - White Center, 1521 SW 98th St Suite D, Seattle, WA 98106",98106.0,Other,SW 98th St,,,,,,,,,,,,,,,,,,
988,1435.0,Biscuit Bitch,Breakfast restaurant,Breakfast restaurant,4.5,116.0,"Biscuit Bitch, 9602 16th Ave SW, Seattle, WA 98106",98106.0,Other,"16th Ave SW,",,,,,,,,,,,,,,,,,,
989,1436.0,Chan Seattle,Pizza restaurant,Pizza restaurant,4.7,406.0,"MOTO Pizza West Seattle, 4526 42nd Ave SW, Seattle, WA 98116",98116.0,Other,"42nd Ave SW,",,,,,,,,,,,,,,,,,,
990,1437.0,Chuminh Tofu and Veggie Deli,Vegan restaurant,"Vegan restaurant, Buffet restaurant, Vietnamese restaurant",4.7,914.0,"Chu Minh Tofu and Vegan Deli, 1043 S Jackson St, Seattle, WA 98104",98104.0,Chinatown,"S Jackson St,",853.0,853.0,4.5,20.0,"1043 S Jackson St, Seattle, WA 98104-3029","#534 of 2,182 Restaurants in Seattle","[15, 4, 1, 0, 0]",$,AsianVietnameseVegetarian Friendly,Chinatown,833.0,"1043 S Jackson St, Seattle, WA 98104-3029",4.6,488.0,Unclaimed,"['Vietnamese', 'Delis', 'Vegan']","['12', '18', '14', '72', '372']",Chinatown
991,1438.0,Ltd Edition Sushi,Sushi restaurant,Sushi restaurant,4.8,120.0,"Ltd Edition Sushi, 1641 Nagle Pl Suite 006, Seattle, WA 98122",98122.0,Capitol Hill,Nagle Pl,2336.0,2336.0,4.5,2.0,"1641 Nagle Pl Suite 006, Seattle, WA 98122","#1,415 of 2,182 Restaurants in Seattle","[1, 1, 0, 0, 0]",,Japanese,Capitol Hill,2269.0,"1641 Nagle Pl Suite 006, Seattle, WA 98122",4.8,97.0,$$$$,['Sushi Bars'],"['1', '2', '4', '6', '84']",Capitol Hill
992,1439.0,Andaluca Restaurant,Ethiopian restaurant,Ethiopian restaurant,4.4,358.0,"Blue Nile Ethiopian Restaurant, 7821 Rainier Ave S, Seattle, WA 98118",98118.0,Other,"Rainier Ave S,",,,,,,,,,,,,,,,,,,
993,2032.0,Andaluca Restaurant,Sushi restaurant,"Sushi restaurant, Japanese restaurant",4.3,334.0,"Wabi-Sabi Sushi Bar & Restaurant, 4909 Rainier Ave S, Seattle, WA 98118",98118.0,Other,"Rainier Ave S,",,,,,,,,,,,,,,,,,,
994,1440.0,kamakura Japanese Cuisine and sushi,Sushi restaurant,Sushi restaurant,4.4,553.0,"Kamakura Japanese Cuisine and Sushi, 3520 Fremont Ave N, Seattle, WA 98103",98103.0,Fremont/Wallingford,"Fremont Ave N,",,,,,,,,,,,,,,,,,,
995,1442.0,Yard House,Seafood restaurant,"Seafood restaurant, Asian fusion restaurant, Restaurant",4.3,388.0,"SuperKim Crab House, 166 S King St, Seattle, WA 98104",98104.0,Chinatown,"S King St,",,,,,,,,,,,,,,,,,,
996,1443.0,Navy Strength,Cocktail bar,Cocktail bar,4.5,567.0,"Navy Strength, 2505 2nd Ave #102, Seattle, WA 98121",98121.0,Belltown,2nd Ave,,,,,,,,,,,,,,,,,,
997,1447.0,Polar Bar,Bar,Bar,4.5,185.0,"Polar Bar, 700 3rd Ave, Seattle, WA 98104",98104.0,Chinatown,"3rd Ave,",582.0,582.0,4.5,47.0,"700 3rd Ave, Seattle, WA 98104","#364 of 2,182 Restaurants in Seattle","[30, 11, 2, 2, 1]",$$ - $$$,BarPub,Chinatown,571.0,"700 3rd Ave, Seattle, WA 98104",3.8,101.0,$$,"['Lounges', 'Venues & Event Spaces']","['8', '5', '17', '37', '34']",Chinatown
998,1449.0,Starbucks,Coffee shop,"Coffee shop, Breakfast restaurant, Cafe, Coffee store, Espresso bar, Internet cafe",4.1,312.0,"Starbucks, 1251 N 205th St, Seattle, WA 98133",98133.0,Bitter Lake,"N 205th St,",2114.0,2114.0,4.5,6.0,"1251 N 205th St, Seattle, WA 98133-3214",#142 of 225 Coffee & Tea in Seattle,"[4, 2, 0, 0, 0]",,,Bitter Lake,2051.0,"1251 N 205th St, Seattle, WA 98133-3214",3.1,40.0,$$,['Coffee & Tea'],"['9', '6', '7', '7', '11']",Bitter Lake
999,1451.0,Just The Tap - Seattle,Restaurant,"Restaurant, Bar, Pizza restaurant",4.7,148.0,"Just The Tap, 90 Blanchard St, Seattle, WA 98121",98121.0,Belltown,"Blanchard St,",,,,,,,,,,,,,,,,,,
1000,1452.0,Serafina,Italian restaurant,Italian restaurant,4.5,868.0,"Serafina, 2043 Eastlake Ave E, Seattle, WA 98102",98102.0,Capitol Hill,"Eastlake Ave E,",159.0,159.0,4.5,308.0,"2043 Eastlake Ave E, Seattle, WA 98102-3509","#107 of 2,182 Restaurants in Seattle","[166, 93, 27, 14, 6]",$$ - $$$,ItalianVegetarian FriendlyVegan Options,Capitol Hill,156.0,"2043 Eastlake Ave E, Seattle, WA 98102-3509",4.0,817.0,$$$,"['Italian', 'Bars', 'Tapas/Small Plates']","['43', '65', '98', '239', '372']",Capitol Hill
1001,1453.0,Costas Restaurant,Greek restaurant,"Greek restaurant, Breakfast restaurant, Brunch restaurant, Mediterranean restaurant",4.1,726.0,"Costas Restaurant, 4559 University Way NE, Seattle, WA 98105",98105.0,University District,"University Way NE,",1058.0,1058.0,4.0,55.0,"4559 University Way NE, Seattle, WA 98105-4510","#665 of 2,182 Restaurants in Seattle","[18, 22, 10, 2, 3]",$$ - $$$,AmericanMediterraneanGreek,University District,1035.0,"4559 University Way NE, Seattle, WA 98105-4510",3.2,378.0,Unclaimed,"['Greek', 'Mediterranean', 'Breakfast & Brunch']","['62', '69', '60', '92', '95']",University District
1002,1455.0,Bar Cantinetta,Tuscan restaurant,"Tuscan restaurant, Bar, Italian restaurant, Restaurant",4.6,176.0,"Bar Cantinetta, 2811 E Madison St, Seattle, WA 98112",98112.0,Capitol Hill,"E Madison St,",1061.0,1061.0,4.5,28.0,"2811 E Madison St, Seattle, WA 98112-4869","#666 of 2,182 Restaurants in Seattle","[18, 4, 2, 3, 0]",$$ - $$$,Italian,Capitol Hill,1038.0,"2811 E Madison St, Seattle, WA 98112-4869",4.2,158.0,$$$,['Tuscan'],"['6', '9', '13', '42', '88']",Capitol Hill
1003,1456.0,Freshy's,Coffee shop,Coffee shop,4.5,311.0,"Freshy's, 2735 California Ave SW #120, Seattle, WA 98116",98116.0,Other,California Ave SW,1365.0,1365.0,4.0,18.0,"2735 California Ave SW Ste 120, Seattle, WA 98116-2198",#75 of 225 Coffee & Tea in Seattle,"[8, 5, 4, 1, 0]",$,Quick BitesCafeSoups,Other,1336.0,"2735 California Ave SW Ste 120, Seattle, WA 98116-2198",4.1,187.0,$,"['Coffee & Tea', 'Sandwiches']","['20', '6', '9', '46', '106']",Other
1004,1457.0,Bananas Grill,Mediterranean restaurant,"Mediterranean restaurant, Restaurant, Vegetarian restaurant",4.6,426.0,"Bananas Grill, 4556 Martin Luther King Jr Way S #2151, Seattle, WA 98108",98108.0,Other,Martin Luther King Jr Way S,,,,,,,,,,,,,,,,,,
1005,1458.0,Storyville Coffee Pike Place,Coffee shop,Coffee shop,4.6,216.0,"Peet's Coffee, 6850 East Green Lake Way N, Seattle, WA 98115",98115.0,Other,"East Green Lake Way N,",,,,,,,,,,,,,,,,,,
1006,1459.0,Luigi's Little Italy,Dumpling restaurant,"Dumpling restaurant, Chinese restaurant, Restaurant",4.2,548.0,"Little Ting's Dumplings, 14411 Greenwood Ave N, Seattle, WA 98133",98133.0,Bitter Lake,"Greenwood Ave N,",1928.0,1928.0,4.0,13.0,"14411 Greenwood Ave N, Seattle, WA 98133-6814","#1,170 of 2,182 Restaurants in Seattle","[4, 7, 0, 1, 1]",$,Asian,Bitter Lake,,,,,,,,
1007,1463.0,Boba Up,Bubble tea store,"Bubble tea store, Cafe, Chinese takeaway, Fusion restaurant, Restaurant",4.5,904.0,"Boba Up, 4141 University Way NE # 103, Seattle, WA 98105",98105.0,University District,University Way NE,2361.0,2361.0,4.5,3.0,"4141 University Way NE Ste 103, Seattle, WA 98105-6254","#1,430 of 2,182 Restaurants in Seattle","[1, 2, 0, 0, 0]",$$ - $$$,ChineseFusion,University District,2293.0,"4141 University Way NE Ste 103, Seattle, WA 98105-6254",4.0,389.0,$$,['Bubble Tea'],"['17', '28', '62', '105', '177']",University District
1008,1464.0,The Crumpet Shop,Boat rental service,"Boat rental service, Coffee shop",4.4,382.0,"Green Lake Boathouse and Coffee Shop, 7351 East Green Lake Dr N #5303, Seattle, WA 98115",98115.0,Other,East Green Lake Dr N,,,,,,,,,,,,,,,,,,
1009,1468.0,Retro Coffee,Coffee shop,"Coffee shop, Cafe",4.5,199.0,"Retro Coffee, 920 5th Ave #150, Seattle, WA 98104",98104.0,Chinatown,5th Ave,1741.0,1741.0,4.0,9.0,"920 5th Ave Suite #150, Seattle, WA 98104-1189",#100 of 225 Coffee & Tea in Seattle,"[7, 0, 0, 1, 1]",$$ - $$$,Cafe,Chinatown,1691.0,"920 5th Ave Suite #150, Seattle, WA 98104-1189",4.1,67.0,,['Coffee & Tea'],"['3', '4', '10', '14', '36']",Chinatown
1010,1469.0,8oz Burger & Co,Ramen restaurant,"Ramen restaurant, Japanese restaurant",4.3,994.0,"Menya Musashi Tsukemen & Ramen, 1510 Belmont Ave, Seattle, WA 98122",98122.0,Capitol Hill,"Belmont Ave,",,,,,,,,,,,,,,,,,,
1011,1470.0,Huong Binh Restaurant,Vietnamese restaurant,Vietnamese restaurant,4.4,218.0,"Huong Binh Restaurant, 1207 S Jackson St #104, Seattle, WA 98144",98144.0,Other,S Jackson St,2084.0,2084.0,4.0,8.0,"1207 S Jackson St Ste B104, Seattle, WA 98144-2033","#1,266 of 2,182 Restaurants in Seattle","[4, 3, 0, 0, 1]",$$ - $$$,Vietnamese,Other,2022.0,"1207 S Jackson St Ste B104, Seattle, WA 98144-2033",3.8,219.0,$,['Vietnamese'],"['18', '15', '34', '83', '69']",Other
1012,1471.0,Shake Shack,Hamburger restaurant,"Hamburger restaurant, American restaurant, Fast food restaurant",3.8,851.0,"Shake Shack University Village, 2580 NE University Village St, Seattle, WA 98105",98105.0,University District,"NE University Village St,",,,,,,,,,,,,,,,,,,
1013,1473.0,Ballard Smoke Shop,Bar,"Bar, Restaurant, Video arcade",4.4,409.0,"The Ballard Smoke Shop, 5439 Ballard Ave NW, Seattle, WA 98107",98107.0,Ballard,"Ballard Ave NW,",954.0,954.0,4.5,24.0,"5439 Ballard Ave NW, Seattle, WA 98107-4052","#593 of 2,182 Restaurants in Seattle","[13, 9, 1, 0, 0]",$,AmericanCafeGreek,Ballard,933.0,"5439 Ballard Ave NW, Seattle, WA 98107-4052",4.2,178.0,$,['Dive Bars'],"['8', '11', '15', '56', '88']",Ballard
1014,1474.0,Rasai,Indian restaurant,"Indian restaurant, Eclectic restaurant, Lunch restaurant, Modern Indian restaurant, Restaurant, Pacific Northwest restaurant (US)",3.9,590.0,"Rasai Indian, 473 N 36th St A, Seattle, WA 98103",98103.0,Fremont/Wallingford,N 36th St,,,,,,,,,,,,,,,,,,
1015,1476.0,Great State Burger,Hamburger restaurant,"Hamburger restaurant, Fast food restaurant",4.2,462.0,"Great State Burger, 3600 NE 45th St, Seattle, WA 98105",98105.0,University District,"NE 45th St,",2394.0,2394.0,3.5,15.0,"3600 NE 45th St, Seattle, WA 98105-5643",#281 of 302 Quick Bites in Seattle,"[2, 6, 5, 1, 1]",$,Quick BitesFast Food,University District,2324.0,"3600 NE 45th St, Seattle, WA 98105-5643",3.4,182.0,Unclaimed,['Burgers'],"['18', '36', '31', '48', '49']",University District
1016,1478.0,Ba Bar South Lake,Vietnamese restaurant,"Vietnamese restaurant, Asian restaurant, Bar, Caterer, Coffee shop, Pho restaurant, Vegan restaurant, Vegetarian restaurant",4.3,1156.0,"Ba Bar South Lake Union, 500 Terry Ave N, Seattle, WA 98109",98109.0,Queen Anne/South Lake Union,"Terry Ave N,",825.0,825.0,4.0,40.0,"500 Terry Ave N, Seattle, WA 98109-4328","#518 of 2,182 Restaurants in Seattle","[9, 21, 4, 1, 2]",$$ - $$$,BarAsianPub,Queen Anne/South Lake Union,806.0,"500 Terry Ave N, Seattle, WA 98109-4328",3.6,343.0,$$,"['Vietnamese', 'Cocktail Bars', 'Bakeries']","['35', '43', '65', '94', '106']",Queen Anne/South Lake Union
1017,1479.0,El Mezcalito,Mexican restaurant,Mexican restaurant,4.4,435.0,"El Mezcalito, 2123 Queen Anne Ave N, Seattle, WA 98119",98119.0,Other,"Queen Anne Ave N,",,,,,,,,,,,,,,,,,,
1018,1480.0,Eggs and Plants,Mediterranean restaurant,"Mediterranean restaurant, Middle Eastern restaurant, Vegetarian restaurant",4.1,496.0,"Eggs and Plants, 2229 5th Ave, Seattle, WA 98121",98121.0,Belltown,"5th Ave,",708.0,708.0,4.5,37.0,"2229 5th Ave, Seattle, WA 98121-1807",#53 of 112 Desserts in Seattle,"[23, 11, 2, 1, 0]",$,DessertMediterraneanMiddle Eastern,Belltown,693.0,"2229 5th Ave, Seattle, WA 98121-1807",4.2,376.0,$$,"['Mediterranean', 'Vegetarian', 'Middle Eastern']","['21', '19', '26', '96', '214']",Belltown
1019,1483.0,Jars Juice,Juice shop,"Juice shop, Breakfast restaurant, Fast food restaurant, Health food restaurant, Health food store",4.5,108.0,"Jars Juice, 1099 Stewart St #101, Seattle, WA 98101",98101.0,Downtown,Stewart St,2670.0,2670.0,4.0,4.0,"1099 Stewart St Suite 101, Seattle, WA 98101-2161","#1,631 of 2,182 Restaurants in Seattle","[2, 0, 2, 0, 0]",$,American,Downtown,2587.0,"1099 Stewart St Suite 101, Seattle, WA 98101-2161",4.3,171.0,$$,"['Juice Bars & Smoothies', 'Acai Bowls', 'Breakfast & Brunch']","['6', '12', '12', '38', '103']",Downtown
1020,1485.0,Hokkaido Ramen Santouka,Ramen restaurant,Ramen restaurant,4.4,943.0,"Hokkaido Ramen Santouka University Village, 2626 NE University Village St, Seattle, WA 98105",98105.0,University District,"NE University Village St,",,,,,,,,,,,,,,,,,,
1021,1486.0,The Walrus and the Carpenter,Sandwich shop,"Sandwich shop, Coffee shop, Salad shop, Soup restaurant",4.7,244.0,"The Blue Heron, 4001 Gilman Ave W #27, Seattle, WA 98199",98199.0,Other,Gilman Ave W,,,,,,,,,,,,,,,,,,
1022,1487.0,Giddy Up Burgers & Greens,Hamburger restaurant,"Hamburger restaurant, Bar, Bar & grill, Restaurant, Sports bar",4.4,1173.0,"Giddy Up Burgers, 4600 Leary Wy NW, Seattle, WA 98107",98107.0,Ballard,"Leary Wy NW,",,,,,,,,,,,,,,,,,,
1023,1489.0,Henry's Taiwan Kitchen,Taiwanese restaurant,"Taiwanese restaurant, Chinese restaurant, Dim sum restaurant",3.4,266.0,"Henry's Taiwan Kitchen, 1207 S Jackson St #111, Seattle, WA 98144",98144.0,Other,S Jackson St,,,,,,,,,,,,,,,,,,
